Huesken_A912,NM_004223,-3.26,-2.24,-2.35,-3.26,-2.11,-1.1,-2.35,-3.26,-2.36,-3.42,-2.11,-2.08,-3.26,-3.26,-3.26,-3.42,-2.08,-2.35,-43.01,-32.34,14.3,5.17
Huesken_A913,NM_004223,-3.26,-2.11,-1.1,-2.35,-3.26,-2.36,-3.42,-2.11,-2.08,-3.26,-3.26,-3.26,-3.42,-2.08,-2.35,-3.26,-3.26,-2.08,-43.31,-29.41,13.87,6.73
Huesken_A914,NM_004223,-3.26,-3.26,-3.26,-3.42,-2.08,-2.35,-3.26,-3.26,-2.08,-2.11,-2.35,-1.1,-1.33,-1.1,-0.93,-2.35,-2.36,-3.26,-38.6,-31.8,10.74,2.86
Huesken_A915,NM_004223,-2.11,-2.35,-1.1,-1.33,-1.1,-0.93,-2.35,-2.36,-3.26,-2.24,-2.35,-2.08,-1.33,-1.1,-0.93,-2.35,-2.11,-2.24,-29.1,-24.17,7.96,1.88
Huesken_A916,NM_004223,-2.36,-3.26,-2.24,-2.35,-2.08,-1.33,-1.1,-0.93,-2.35,-2.11,-2.24,-3.26,-2.11,-2.08,-3.42,-2.11,-2.24,-2.11,-35.16,-27.31,9.38,1.81
Huesken_A917,NM_004223,-2.08,-1.33,-1.1,-0.93,-2.35,-2.11,-2.24,-3.26,-2.11,-2.08,-3.42,-2.11,-2.24,-2.11,-1.1,-0.93,-2.11,-2.35,-31.44,-29.23,8.96,0.42
Huesken_A918,NM_004223,-3.42,-2.11,-2.24,-2.11,-1.1,-0.93,-2.11,-2.35,-2.08,-3.26,-3.26,-3.42,-3.26,-2.08,-2.35,-3.26,-2.11,-2.08,-39.01,-32.91,11.99,1.3
Huesken_A919,NM_004223,-2.24,-2.11,-1.1,-0.93,-2.11,-2.35,-2.08,-3.26,-3.26,-3.42,-3.26,-2.08,-2.35,-3.26,-2.11,-2.08,-3.26,-2.35,-38.64,-32.68,9.87,1.55
Huesken_A920,NM_004223,-3.26,-2.08,-2.35,-3.26,-2.11,-2.08,-3.26,-2.35,-2.24,-2.08,-0.93,-2.11,-3.26,-3.42,-2.11,-0.93,-2.08,-2.24,-37.18,-27.11,11.81,3.99
Huesken_A921,NM_004223,-2.11,-3.26,-3.42,-2.11,-0.93,-2.08,-2.24,-2.35,-2.08,-0.93,-2.11,-3.26,-2.24,-2.11,-3.42,-2.11,-0.93,-2.08,-35.25,-29.83,9.01,3.96
Huesken_A922,NM_004223,-2.35,-2.08,-0.93,-2.11,-3.26,-2.24,-2.11,-3.42,-2.11,-0.93,-2.08,-3.26,-3.42,-2.08,-0.93,-2.35,-3.26,-2.11,-36.51,-28.01,9.82,3.27
Huesken_A923,NM_004223,-2.11,-3.26,-2.24,-2.11,-3.42,-2.11,-0.93,-2.08,-3.26,-3.42,-2.08,-0.93,-2.35,-3.26,-2.11,-2.08,-2.24,-0.93,-35.95,-29.14,9.91,2.46
Huesken_A924,NM_004223,-2.08,-0.93,-2.35,-3.26,-2.11,-2.08,-2.24,-0.93,-2.35,-2.08,-2.35,-2.11,-2.24,-2.08,-2.11,-3.42,-2.08,-2.11,-34.39,-24.75,10.64,3.22
Huesken_A925,NM_004223,-2.35,-3.26,-2.11,-2.08,-2.24,-0.93,-2.35,-2.08,-2.35,-2.11,-2.24,-2.08,-2.11,-3.42,-2.08,-2.11,-2.35,-1.1,-34.38,-27.65,9.12,3.23
Huesken_A926,NM_004223,-3.26,-2.11,-2.08,-2.24,-0.93,-2.35,-2.08,-2.35,-2.11,-2.24,-2.08,-2.11,-3.42,-2.08,-2.11,-2.35,-1.1,-2.11,-34.59,-27.21,9.1,3.19
Huesken_A927,NM_004223,-2.11,-2.08,-2.24,-0.93,-2.35,-2.08,-2.35,-2.11,-2.24,-2.08,-2.11,-3.42,-2.08,-2.11,-2.35,-1.1,-2.11,-2.35,-33.68,-27.26,8.92,2.83
Huesken_A928,NM_004223,-2.35,-2.08,-2.35,-2.11,-2.24,-2.08,-2.11,-3.42,-2.08,-2.11,-2.35,-1.1,-2.11,-2.35,-1.1,-2.11,-3.26,-3.26,-36.05,-30.18,9.23,2.69
Huesken_A929,NM_004223,-2.35,-1.1,-2.11,-2.35,-1.1,-2.11,-3.26,-3.26,-3.42,-2.11,-2.08,-3.26,-3.42,-2.11,-0.93,-0.93,-1.1,-2.35,-34.83,-33.79,6.45,1.57
Huesken_A930,NM_004223,-2.08,-2.35,-2.36,-2.24,-2.35,-3.26,-2.11,-2.24,-2.36,-2.24,-0.93,-2.11,-3.26,-3.26,-3.26,-2.24,-2.11,-3.26,-39.5,-32.46,6.46,5.38
Huesken_A931,NM_004223,-2.35,-2.36,-2.24,-2.35,-3.26,-2.11,-2.24,-2.36,-2.24,-0.93,-2.11,-3.26,-3.26,-3.26,-2.24,-2.11,-3.26,-2.24,-39.21,-32.11,6.52,5.37
Huesken_A932,NM_004223,-2.36,-2.24,-2.35,-3.26,-2.11,-2.24,-2.36,-2.24,-0.93,-2.11,-3.26,-3.26,-3.26,-2.24,-2.11,-3.26,-2.24,-1.33,-38.64,-32.62,6.52,5.36
Huesken_A933,NM_004223,-2.35,-3.26,-2.11,-2.24,-2.36,-2.24,-0.93,-2.11,-3.26,-3.26,-3.26,-2.24,-2.11,-3.26,-2.24,-1.33,-2.08,-2.35,-38.47,-30.87,6.52,5.32
Huesken_A934,NM_004223,-2.11,-3.26,-3.26,-3.26,-2.24,-2.11,-3.26,-2.24,-1.33,-2.08,-2.35,-1.1,-2.35,-2.08,-0.93,-2.11,-3.26,-2.24,-36.6,-34.47,4.84,2.09
Huesken_A935,NM_004223,-3.26,-3.26,-3.26,-2.24,-2.11,-3.26,-2.24,-1.33,-2.08,-2.35,-1.1,-2.35,-2.08,-0.93,-2.11,-3.26,-2.24,-0.93,-35.42,-35.53,4.86,1.81
Huesken_A936,NM_004223,-2.24,-2.11,-3.26,-2.24,-1.33,-2.08,-2.35,-1.1,-2.35,-2.08,-0.93,-2.11,-3.26,-2.24,-0.93,-2.11,-2.24,-2.11,-32.55,-31.59,4.97,0.25
Huesken_A937,NM_004223,-2.24,-1.33,-2.08,-2.35,-1.1,-2.35,-2.08,-0.93,-2.11,-3.26,-2.24,-0.93,-2.11,-2.24,-2.11,-2.35,-0.93,-1.1,-28.87,-27.01,4.8,0.3
Huesken_A938,NM_004223,-2.35,-1.1,-2.35,-2.08,-0.93,-2.11,-3.26,-2.24,-0.93,-2.11,-2.24,-2.11,-2.35,-0.93,-1.1,-0.93,-0.93,-2.11,-27.64,-27.88,4.36,0.36
Huesken_A939,NM_004223,-0.93,-2.11,-2.24,-2.11,-2.35,-0.93,-1.1,-0.93,-0.93,-2.11,-2.35,-1.1,-2.35,-2.11,-1.1,-2.11,-3.26,-3.26,-28.86,-26.2,5.94,1.97
Huesken_A940,NM_004223,-0.93,-2.11,-2.35,-1.1,-2.35,-2.11,-1.1,-2.11,-3.26,-3.26,-2.35,-2.08,-3.26,-3.42,-2.08,-0.93,-2.11,-2.35,-34.74,-30.54,7.63,0.94
Huesken_A941,NM_004223,-2.11,-2.35,-1.1,-2.35,-2.11,-1.1,-2.11,-3.26,-3.26,-2.35,-2.08,-3.26,-3.42,-2.08,-0.93,-2.11,-2.35,-0.93,-34.74,-31.49,7.8,1.31
Huesken_A942,NM_004223,-3.26,-2.35,-2.08,-3.26,-3.42,-2.08,-0.93,-2.11,-2.35,-0.93,-2.24,-2.36,-3.26,-2.35,-1.1,-1.33,-2.24,-2.08,-34.76,-29.11,9.21,4.28
Huesken_A943,NM_004223,-2.08,-3.26,-3.42,-2.08,-0.93,-2.11,-2.35,-0.93,-2.24,-2.36,-3.26,-2.35,-1.1,-1.33,-2.24,-2.08,-2.35,-3.26,-34.76,-27.86,9.46,3.98
Huesken_A944,NM_004223,-2.24,-2.36,-3.26,-2.35,-1.1,-1.33,-2.24,-2.08,-2.35,-3.26,-2.36,-3.26,-3.42,-2.36,-3.26,-3.26,-2.35,-0.93,-38.8,-30.41,10.38,4.51
Huesken_A945,NM_004223,-2.36,-3.26,-2.35,-1.1,-1.33,-2.24,-2.08,-2.35,-3.26,-2.36,-3.26,-3.42,-2.36,-3.26,-3.26,-2.35,-0.93,-2.08,-39.09,-29.77,11.11,4.92
Huesken_A946,NM_004223,-2.24,-2.08,-2.35,-3.26,-2.36,-3.26,-3.42,-2.36,-3.26,-3.26,-2.35,-0.93,-2.08,-3.42,-2.08,-2.11,-2.35,-1.1,-38.85,-34.29,7.11,5.09
Huesken_A947,NM_004223,-3.26,-3.26,-2.35,-0.93,-2.08,-3.42,-2.08,-2.11,-2.35,-1.1,-2.11,-3.42,-2.36,-3.42,-2.11,-2.08,-3.26,-2.24,-38.97,-35.26,6.5,3.04
Huesken_A948,NM_004223,-3.26,-2.35,-0.93,-2.08,-3.42,-2.08,-2.11,-2.35,-1.1,-2.11,-3.42,-2.36,-3.42,-2.11,-2.08,-3.26,-2.24,-0.93,-36.64,-33.08,6.48,3.04
Huesken_A949,NM_004223,-2.11,-3.42,-2.36,-3.42,-2.11,-2.08,-3.26,-2.24,-0.93,-2.11,-2.35,-0.93,-2.08,-3.26,-3.42,-2.08,-0.93,-0.93,-35.05,-34.44,4.24,1.43
Huesken_A950,NM_004223,-2.24,-1.33,-2.08,-3.26,-3.26,-2.35,-2.08,-3.26,-2.24,-0.93,-2.11,-3.26,-2.24,-2.35,-2.36,-3.26,-3.26,-2.24,-39.14,-42.41,1.91,0.39
Huesken_A951,NM_004223,-3.26,-3.26,-2.35,-2.08,-3.26,-2.24,-0.93,-2.11,-3.26,-2.24,-2.35,-2.36,-3.26,-3.26,-2.24,-1.33,-2.08,-3.26,-40.61,-44.93,1.76,0.62
Huesken_A952,NM_004223,-2.35,-2.08,-3.26,-2.24,-0.93,-2.11,-3.26,-2.24,-2.35,-2.36,-3.26,-3.26,-2.24,-1.33,-2.08,-3.26,-2.35,-2.08,-38.52,-43.11,1.53,0.67
Huesken_A953,NM_004223,-3.26,-2.24,-0.93,-2.11,-3.26,-2.24,-2.35,-2.36,-3.26,-3.26,-2.24,-1.33,-2.08,-3.26,-2.35,-2.08,-3.26,-2.35,-39.7,-43.67,1.45,0.59
Huesken_A954,NM_004223,-0.93,-2.11,-3.26,-2.24,-2.35,-2.36,-3.26,-3.26,-2.24,-1.33,-2.08,-3.26,-2.35,-2.08,-3.26,-2.35,-2.08,-2.35,-38.63,-43.11,1.47,0.62
Huesken_A955,NM_004223,-2.24,-2.35,-2.36,-3.26,-3.26,-2.24,-1.33,-2.08,-3.26,-2.35,-2.08,-3.26,-2.35,-2.08,-2.35,-2.08,-3.42,-2.36,-40.19,-44.07,1.56,0.68
Huesken_A956,NM_004223,-3.26,-2.24,-1.33,-2.08,-3.26,-2.35,-2.08,-3.26,-2.35,-2.08,-2.35,-2.08,-3.42,-2.36,-2.24,-2.11,-3.42,-3.26,-41.01,-40.02,3.76,3.05
Huesken_A957,NM_004223,-1.33,-2.08,-3.26,-2.35,-2.08,-3.26,-2.35,-2.08,-2.35,-2.08,-3.42,-2.36,-2.24,-2.11,-3.42,-3.26,-2.11,-2.24,-39.86,-37.34,3.74,0.92
Huesken_A958,NM_004223,-2.08,-3.26,-2.35,-2.08,-2.35,-2.08,-3.42,-2.36,-2.24,-2.11,-3.42,-3.26,-2.11,-2.24,-2.11,-2.24,-3.26,-2.11,-40.11,-36.97,8.17,1.06
Huesken_A959,NM_004223,-2.35,-2.08,-3.42,-2.36,-2.24,-2.11,-3.42,-3.26,-2.11,-2.24,-2.11,-2.24,-3.26,-2.11,-2.08,-3.26,-2.35,-2.24,-40.72,-34.81,7.95,2.64
Huesken_A960,NM_004223,-2.11,-2.08,-3.26,-2.35,-2.24,-2.11,-1.1,-0.93,-2.11,-3.26,-3.42,-2.11,-1.1,-2.35,-2.11,-1.1,-2.35,-2.36,-33.93,-29.25,10.25,1.61
Huesken_A961,NM_004223,-2.08,-3.26,-2.35,-2.24,-2.11,-1.1,-0.93,-2.11,-3.26,-3.42,-2.11,-1.1,-2.35,-2.11,-1.1,-2.35,-2.36,-3.42,-34.79,-30.57,7.81,2.12
Huesken_A962,NM_004223,-3.26,-2.35,-2.24,-2.11,-1.1,-0.93,-2.11,-3.26,-3.42,-2.11,-1.1,-2.35,-2.11,-1.1,-2.35,-2.36,-3.42,-2.08,-34.79,-32.59,7.4,2.52
Huesken_A963,NM_004223,-3.26,-3.42,-2.11,-1.1,-2.35,-2.11,-1.1,-2.35,-2.36,-3.42,-2.08,-2.11,-3.26,-2.35,-2.24,-2.11,-2.08,-3.26,-38.55,-34.88,6.43,2.0
Huesken_A964,NM_004223,-2.36,-3.42,-2.08,-2.11,-3.26,-2.35,-2.24,-2.11,-2.08,-3.26,-2.24,-0.93,-2.35,-3.26,-2.36,-3.42,-2.11,-2.08,-39.5,-33.23,9.28,3.89
Huesken_A965,NM_004223,-2.08,-2.11,-3.26,-2.35,-2.24,-2.11,-2.08,-3.26,-2.24,-0.93,-2.35,-3.26,-2.36,-3.42,-2.11,-2.08,-3.26,-2.24,-38.77,-30.76,9.23,2.42
Huesken_A966,NM_004223,-2.24,-2.11,-2.08,-3.26,-2.24,-0.93,-2.35,-3.26,-2.36,-3.42,-2.11,-2.08,-3.26,-2.24,-1.33,-1.1,-2.11,-3.26,-36.77,-34.43,6.2,3.57
Huesken_A967,NM_016406,-1.1,-0.93,-0.93,-2.35,-2.08,-2.35,-2.08,-0.93,-0.93,-2.11,-2.24,-2.11,-2.24,-0.93,-2.11,-3.26,-2.35,-1.1,-26.71,-29.55,1.43,0.82
Huesken_A968,NM_016406,-0.93,-2.35,-2.08,-2.35,-2.08,-0.93,-0.93,-2.11,-2.24,-2.11,-2.24,-0.93,-2.11,-3.26,-2.35,-1.1,-2.11,-2.35,-30.04,-31.62,2.78,1.21
Huesken_A969,NM_016406,-2.08,-2.35,-2.08,-0.93,-0.93,-2.11,-2.24,-2.11,-2.24,-0.93,-2.11,-3.26,-2.35,-1.1,-2.11,-2.35,-2.24,-2.36,-31.36,-31.25,5.36,3.02
Huesken_A970,NM_016406,-0.93,-2.11,-2.24,-2.11,-2.24,-0.93,-2.11,-3.26,-2.35,-1.1,-2.11,-2.35,-2.24,-2.36,-3.42,-3.26,-3.26,-2.08,-35.49,-29.71,7.48,3.02
Huesken_A971,NM_016406,-3.26,-3.26,-2.08,-0.93,-2.35,-2.08,-2.11,-2.35,-0.93,-1.1,-2.35,-2.11,-2.08,-2.35,-1.1,-2.35,-2.11,-2.08,-32.46,-25.49,8.52,6.29
Huesken_A972,NM_016406,-2.11,-2.35,-0.93,-1.1,-2.35,-2.11,-2.08,-2.35,-1.1,-2.35,-2.11,-2.08,-3.26,-3.26,-2.35,-1.1,-0.93,-0.93,-29.88,-27.3,7.76,1.96
Huesken_A973,NM_016406,-2.35,-2.11,-2.08,-3.26,-3.26,-2.35,-1.1,-0.93,-0.93,-2.35,-3.26,-2.11,-2.24,-2.08,-2.11,-3.42,-3.26,-2.11,-36.79,-31.15,8.41,3.46
Huesken_A974,NM_016406,-2.08,-3.26,-3.26,-2.35,-1.1,-0.93,-0.93,-2.35,-3.26,-2.11,-2.24,-2.08,-2.11,-3.42,-3.26,-2.11,-2.08,-3.42,-37.38,-33.62,8.39,1.8
Huesken_A975,NM_016406,-2.24,-2.08,-2.11,-3.42,-3.26,-2.11,-2.08,-3.42,-3.26,-2.11,-1.1,-2.11,-3.26,-2.35,-2.24,-3.26,-3.26,-2.11,-40.81,-31.94,12.27,3.31
Huesken_A976,NM_016406,-2.08,-2.11,-3.42,-3.26,-2.11,-2.08,-3.42,-3.26,-2.11,-1.1,-2.11,-3.26,-2.35,-2.24,-3.26,-3.26,-2.11,-2.08,-41.1,-32.34,13.82,2.86
Huesken_A977,NM_016406,-2.11,-3.26,-2.35,-2.24,-3.26,-3.26,-2.11,-2.08,-3.42,-3.26,-3.26,-3.26,-2.11,-2.08,-2.35,-2.08,-3.42,-3.26,-44.65,-31.91,14.62,1.97
Huesken_A978,NM_016406,-2.08,-3.42,-3.26,-3.26,-3.26,-2.11,-2.08,-2.35,-2.08,-3.42,-3.26,-2.11,-1.1,-2.11,-2.35,-2.08,-2.35,-1.1,-38.36,-31.59,12.07,0.64
Huesken_A979,NM_016406,-2.08,-3.42,-3.26,-2.11,-1.1,-2.11,-2.35,-2.08,-2.35,-1.1,-2.11,-2.35,-2.08,-3.42,-2.08,-1.33,-2.08,-2.24,-34.23,-30.2,7.35,2.78
Huesken_A980,NM_016406,-3.26,-2.11,-1.1,-2.11,-2.35,-2.08,-2.35,-1.1,-2.11,-2.35,-2.08,-3.42,-2.08,-1.33,-2.08,-2.24,-2.35,-3.26,-35.24,-30.1,7.36,1.54
Huesken_A981,NM_016406,-2.35,-3.26,-2.11,-0.93,-0.93,-1.1,-0.93,-0.93,-2.11,-3.26,-3.26,-3.42,-2.11,-2.24,-2.11,-1.1,-0.93,-2.35,-30.91,-24.42,9.64,2.44
Huesken_A982,NM_016406,-1.1,-0.93,-0.93,-2.11,-3.26,-3.26,-3.42,-2.11,-2.24,-2.11,-1.1,-0.93,-2.35,-3.26,-2.08,-2.11,-3.26,-3.42,-35.01,-25.09,10.47,6.57
Huesken_A983,NM_016406,-1.1,-0.93,-2.35,-3.26,-2.08,-2.11,-3.26,-3.42,-3.26,-3.26,-2.11,-2.24,-2.11,-0.93,-0.93,-2.08,-3.26,-2.24,-35.51,-26.0,10.33,2.39
Huesken_A984,NM_016406,-2.24,-2.11,-0.93,-0.93,-2.08,-3.26,-2.24,-0.93,-0.93,-2.11,-2.35,-0.93,-0.93,-1.1,-2.11,-2.35,-1.1,-2.35,-26.01,-26.72,5.27,1.22
Huesken_A985,NM_016406,-0.93,-2.08,-3.26,-2.24,-0.93,-0.93,-2.11,-2.35,-0.93,-0.93,-1.1,-2.11,-2.35,-1.1,-2.35,-3.26,-2.36,-2.24,-28.14,-25.7,6.27,1.23
Huesken_A986,NM_016406,-2.08,-3.26,-2.24,-0.93,-0.93,-2.11,-2.35,-0.93,-0.93,-1.1,-2.11,-2.35,-1.1,-2.35,-3.26,-2.36,-2.24,-2.35,-30.01,-25.67,6.26,1.28
Huesken_A987,NM_016406,-2.24,-0.93,-0.93,-2.11,-2.35,-0.93,-0.93,-1.1,-2.11,-2.35,-1.1,-2.35,-3.26,-2.36,-2.24,-2.35,-2.11,-2.08,-29.31,-26.0,9.09,2.24
Huesken_A988,NM_016406,-0.93,-2.11,-2.35,-0.93,-0.93,-1.1,-2.11,-2.35,-1.1,-2.35,-3.26,-2.36,-2.24,-2.35,-2.11,-2.08,-3.26,-3.42,-32.82,-29.52,5.81,1.27
Huesken_A989,NM_016406,-3.26,-2.36,-2.24,-2.35,-2.11,-2.08,-3.26,-3.42,-2.11,-1.1,-1.33,-1.1,-0.93,-0.93,-0.93,-2.11,-3.42,-3.26,-33.78,-25.15,5.82,5.84
Huesken_A990,NM_016406,-2.11,-3.42,-3.26,-2.11,-2.24,-3.26,-3.26,-3.26,-2.08,-2.11,-2.24,-1.33,-2.24,-2.11,-1.1,-2.35,-2.08,-0.93,-36.52,-30.26,10.51,0.14
Huesken_A991,NM_016406,-2.11,-2.24,-3.26,-3.26,-3.26,-2.08,-2.11,-2.24,-1.33,-2.24,-2.11,-1.1,-2.35,-2.08,-0.93,-0.93,-2.11,-3.42,-34.64,-31.17,6.39,0.35
Huesken_A992,NM_016406,-3.26,-2.08,-2.11,-2.24,-1.33,-2.24,-2.11,-1.1,-2.35,-2.08,-0.93,-0.93,-2.11,-3.42,-2.08,-2.11,-2.24,-2.35,-32.55,-30.25,6.38,0.38
Huesken_A993,NM_016406,-2.11,-2.24,-1.33,-2.24,-2.11,-1.1,-2.35,-2.08,-0.93,-0.93,-2.11,-3.42,-2.08,-2.11,-2.24,-2.35,-2.08,-0.93,-29.77,-27.63,6.12,0.38
Huesken_A994,NM_016406,-1.1,-2.35,-2.08,-0.93,-0.93,-2.11,-3.42,-2.08,-2.11,-2.24,-2.35,-2.08,-0.93,-0.93,-2.35,-3.26,-2.11,-1.1,-29.04,-31.52,4.77,0.03
Huesken_A995,NM_016406,-2.08,-0.93,-0.93,-2.11,-3.42,-2.08,-2.11,-2.24,-2.35,-2.08,-0.93,-0.93,-2.35,-3.26,-2.11,-1.1,-2.35,-3.26,-32.1,-30.32,4.74,0.15
Huesken_A996,NM_016406,-2.35,-2.08,-0.93,-0.93,-2.35,-3.26,-2.11,-1.1,-2.35,-3.26,-2.11,-2.08,-3.42,-2.08,-2.35,-2.11,-2.08,-3.26,-35.69,-28.58,8.29,2.43
Huesken_A997,NM_016406,-2.11,-1.1,-2.35,-3.26,-2.11,-2.08,-3.42,-2.08,-2.35,-2.11,-2.08,-3.26,-2.35,-0.93,-2.24,-2.08,-2.11,-3.42,-36.92,-29.56,9.72,2.33
Huesken_A998,NM_016406,-3.26,-2.11,-2.08,-3.42,-2.08,-2.35,-2.11,-2.08,-3.26,-2.35,-0.93,-2.24,-2.08,-2.11,-3.42,-2.11,-0.93,-1.1,-35.05,-27.87,9.6,1.33
Huesken_A999,NM_016406,-2.35,-0.93,-2.24,-2.08,-2.11,-3.42,-2.11,-0.93,-1.1,-0.93,-0.93,-2.35,-2.08,-2.11,-3.26,-3.26,-3.26,-3.42,-34.35,-31.05,6.13,3.13
Huesken_A1000,NM_016406,-0.93,-2.24,-2.08,-2.11,-3.42,-2.11,-0.93,-1.1,-0.93,-0.93,-2.35,-2.08,-2.11,-3.26,-3.26,-3.26,-3.42,-2.11,-33.66,-27.3,6.13,4.68
Huesken_A1001,NM_016406,-2.11,-3.42,-2.11,-0.93,-1.1,-0.93,-0.93,-2.35,-2.08,-2.11,-3.26,-3.26,-3.26,-3.42,-2.11,-2.08,-2.24,-1.33,-34.51,-31.87,6.11,1.22
Huesken_A1002,NM_016406,-2.11,-3.26,-3.26,-3.26,-3.42,-2.11,-2.08,-2.24,-1.33,-2.08,-2.24,-1.33,-2.08,-3.26,-2.35,-1.1,-1.33,-1.1,-34.97,-33.02,6.85,0.43
Huesken_A1003,NM_016406,-2.11,-2.08,-2.24,-1.33,-2.08,-2.24,-1.33,-2.08,-3.26,-2.35,-1.1,-1.33,-1.1,-2.11,-2.24,-2.11,-2.35,-1.1,-29.57,-28.34,3.76,0.2
Huesken_A1004,NM_016406,-1.1,-1.33,-1.1,-2.11,-2.24,-2.11,-2.35,-1.1,-1.33,-2.08,-3.26,-2.35,-0.93,-1.1,-2.11,-2.24,-2.35,-2.11,-28.33,-22.36,4.87,2.98
Huesken_A1005,NM_016406,-2.35,-1.1,-1.33,-2.08,-3.26,-2.35,-0.93,-1.1,-2.11,-2.24,-2.35,-2.11,-0.93,-0.93,-2.24,-2.08,-2.35,-2.36,-29.68,-27.31,5.72,2.18
Huesken_A1006,NM_016406,-2.35,-2.11,-0.93,-0.93,-2.24,-2.08,-2.35,-2.36,-2.35,-1.1,-2.11,-2.24,-2.35,-2.11,-0.93,-0.93,-2.24,-2.08,-28.82,-27.39,6.33,0.28
Huesken_A1007,NM_016406,-2.35,-1.1,-2.11,-2.24,-2.35,-2.11,-0.93,-0.93,-2.24,-2.08,-2.35,-2.11,-1.1,-1.33,-1.1,-0.93,-0.93,-2.35,-26.12,-26.53,5.73,0.44
Huesken_A1008,NM_016406,-1.1,-2.11,-2.24,-2.35,-2.11,-0.93,-0.93,-2.24,-2.08,-2.35,-2.11,-1.1,-1.33,-1.1,-0.93,-0.93,-2.35,-2.11,-25.43,-27.02,2.78,0.21
Huesken_A1009,NM_016406,-0.93,-2.24,-2.08,-2.35,-2.11,-1.1,-1.33,-1.1,-0.93,-0.93,-2.35,-2.11,-2.08,-3.26,-2.35,-2.08,-3.26,-2.24,-29.41,-29.8,3.67,1.24
Huesken_A1010,NM_016406,-2.11,-2.08,-3.26,-2.35,-2.08,-3.26,-2.24,-2.35,-2.11,-1.1,-2.11,-3.26,-2.35,-1.1,-1.33,-1.1,-1.33,-2.24,-33.24,-32.91,5.21,1.58
Huesken_A1011,NM_016406,-3.26,-2.35,-2.08,-3.26,-2.24,-2.35,-2.11,-1.1,-2.11,-3.26,-2.35,-1.1,-1.33,-1.1,-1.33,-2.24,-3.26,-2.11,-34.42,-34.41,5.54,1.77
Huesken_A1012,NM_016406,-1.1,-1.33,-1.1,-1.33,-2.24,-3.26,-2.11,-2.08,-3.42,-2.11,-1.1,-0.93,-0.93,-0.93,-2.35,-3.26,-2.11,-0.93,-27.65,-25.65,5.48,0.01
Huesken_A1013,NM_016406,-0.93,-0.93,-2.35,-3.26,-2.11,-0.93,-0.93,-2.24,-3.26,-2.11,-2.24,-3.26,-2.36,-2.35,-2.08,-2.24,-0.93,-2.35,-32.34,-28.2,9.96,0.15
Huesken_A1014,NM_016406,-3.26,-2.11,-0.93,-0.93,-2.24,-3.26,-2.11,-2.24,-3.26,-2.36,-2.35,-2.08,-2.24,-0.93,-2.35,-3.26,-2.08,-0.93,-33.95,-30.72,10.92,0.27
Huesken_A1015,NM_016406,-0.93,-2.24,-3.26,-2.11,-2.24,-3.26,-2.36,-2.35,-2.08,-2.24,-0.93,-2.35,-3.26,-2.08,-0.93,-2.35,-3.26,-2.08,-34.89,-28.7,9.86,0.65
Huesken_A1016,NM_016406,-2.24,-0.93,-2.35,-3.26,-2.08,-0.93,-2.35,-3.26,-2.08,-0.93,-2.11,-2.24,-0.93,-2.11,-3.26,-2.35,-2.24,-2.08,-32.76,-27.91,10.01,2.69
Huesken_A1017,NM_016406,-2.08,-0.93,-2.35,-3.26,-2.08,-0.93,-2.11,-2.24,-0.93,-2.11,-3.26,-2.35,-2.24,-2.08,-2.35,-3.26,-2.11,-2.08,-34.23,-30.03,5.55,2.52
Huesken_A1018,NM_016406,-2.11,-3.26,-2.35,-2.24,-2.08,-2.35,-3.26,-2.11,-2.08,-2.24,-2.35,-2.36,-3.26,-2.35,-0.93,-2.24,-3.26,-2.11,-38.42,-27.9,8.93,4.48
Huesken_A1019,NM_016406,-2.35,-2.36,-3.26,-2.35,-0.93,-2.24,-3.26,-2.11,-0.93,-1.1,-2.35,-2.36,-2.24,-0.93,-2.11,-2.24,-2.35,-2.11,-33.06,-31.0,7.57,0.55
Huesken_A1020,NM_016406,-3.26,-2.35,-0.93,-2.24,-3.26,-2.11,-0.93,-1.1,-2.35,-2.36,-2.24,-0.93,-2.11,-2.24,-2.35,-2.11,-2.08,-3.42,-33.85,-31.37,7.09,0.54
Huesken_A1021,NM_016406,-2.36,-2.24,-0.93,-2.11,-2.24,-2.35,-2.11,-2.08,-3.42,-2.11,-1.1,-0.93,-2.35,-2.08,-0.93,-2.11,-2.24,-0.93,-29.65,-30.81,1.11,3.68
Huesken_A1022,NM_016406,-0.93,-2.11,-2.24,-2.35,-2.11,-2.08,-3.42,-2.11,-1.1,-0.93,-2.35,-2.08,-0.93,-2.11,-2.24,-0.93,-2.11,-2.24,-29.4,-28.79,1.13,3.69
Huesken_A1023,NM_016406,-2.11,-1.1,-0.93,-2.35,-2.08,-0.93,-2.11,-2.24,-0.93,-2.11,-2.24,-0.93,-2.35,-2.08,-2.35,-3.26,-2.11,-2.24,-29.93,-27.49,5.7,0.41
Huesken_A1024,NM_016406,-2.24,-0.93,-2.11,-2.24,-0.93,-2.35,-2.08,-2.35,-3.26,-2.11,-2.24,-2.11,-1.1,-1.33,-2.24,-3.26,-2.36,-3.26,-33.98,-30.83,6.8,1.67
Huesken_A1025,NM_016406,-2.35,-2.08,-2.35,-3.26,-2.11,-2.24,-2.11,-1.1,-1.33,-2.24,-3.26,-2.36,-3.26,-2.35,-1.1,-1.33,-0.93,-2.08,-33.32,-29.25,7.54,2.22
